ID,name
person_123061757,"Masters of the Delft Grisailles, active mid-15th century"
person_125016407,Thibaut d'Étampes
person_125204407,Compagnie de Jésus
person_129931393,"Hippolytus, Antipope, –235, pseudo (‘Hippolytus Romanus’)"
person_133269344,"Moore, John, 1730–1805"
person_133738033,"Mallard, Jean, French artist, fl. c. 1540"
person_134953867,"England, king of"
person_138999790,"Marshall, Thomas,1621–1685"
person_139135133,"Lamy, Péronet, –1455"
person_142614511,"Eugene, III, Pope, –1153"
person_144153876,"Medici, family"
person_150762202,"Henry, I, King of Castile, 1204–1217"
person_150862693,"Trau, Franz, 1842–1905"
person_152104837,"Damaskios, approximately 480–approximately 550"
person_152353091,"Vienna Master of Mary of Burgundy (Flemish illuminator, active ca. 1470-ca. 1480 in Ghent)"
person_153294221,"Peter, of Langtoft, –1307?"
person_155155289,"Westfalia, Joannes de, 144.–1503?"
person_158517468,"William of Alton, –1265"
person_159912813,"Lumley, John Savile, 1818–1896"
person_160108369,"Rapicano, Cola, fl. 1451-1488"
person_160139379,"Ausonius, pseudo"
person_160152177,"Konrad von Dryburg, –1410"
person_160216641,"Hilduin, of St. Denis, approximately 775–approximately 855"
person_160561911,"Richard, de Fournival, active 1246–1260"
person_160582729,"Antonius, Musa, fl. 23 BCE"
person_160788177,"Iulius Africanus, Sextus, 160–240"
person_160790329,"Stephanus, of Alexandria, approximately 550–approximately 620"
person_161103811,"Clarkson, Christopher"
person_161234357,Aeschines
person_161573050,"Claudius, Bishop of Turin, –approximately 827"
person_161804815,"Burrus, Maurice, 1882–1959"
person_162237897,Pythagoras
person_162373552,"'Paratus', 14th century"
person_162962022,Simeo Sethus
person_162978974,"De Levis, Giacomo Eugenio, 1737–1810"
person_163149811,Anastasius I. Patriarcha Antiochenus
person_163502301,"Marchetto, da Padova, active 1305–1326"
person_163576513,"Galen, pseudo"
person_163862769,"Amphilochius, Saint, Bishop of Iconium, active 373–394"
person_163867363,"Simon, of Ghent, bishop of Salisbury, –1315"
person_163937809,"Jacobus de Placentia, 14th cent."
person_164007222,"Theophilus, of Antioch, active 2nd century"
person_164379448,"Mark, the Hermit, -approximately 430"
person_164895588,"Stobaeus, Joannes, 04..–04.."
person_165059778,"Zonaras, Joannes, active 12th century"
person_165124171,"Cordo, Simone, –1300"
person_165278112,"Hus, Jan, 1369?–1415"
person_165545503,"Solon, 0640?-0561 BCE"
person_165729157,"Hieremias, de Montagnone, ca. 1250 - ca. 1320"
person_166435340,"Ticonius, active 4th century"
person_166549474,"Pomerius, Julianus"
person_166912444,"Guilelmus, de Lancea, ca. 1310"
person_167462075,"Simon, Atumanus, ca. 1310–1383/1387"
person_167824979,"Butler, William, 1535-1618"
person_168027631,"Merton, Wilfred, 1888–1957"
person_168765448,"Karlstadt, Andreas Rudolff-Bodenstein von, 1486–1541"
person_169155734,"Homer, pseudo"
person_169463285,"Aelfric, Abbot of Eynsham"
person_169562847,"Jean, d'Anjou, duc de Calabre et de Lorraine, 1426–1470"
person_169864726,"Bonincontri, Lorenzo, 1410–1491"
person_170184275,"Bohun, Mary de, 1370–1394"
person_170585926,"Magdalena, von Freiburg, –1458"
person_170883649,"Mariano, del Buono di Jacopo, 1433–1504"
person_171054879,"Faustus, of Riez, active 5th century"
person_171058685,"Ott von Echterdingen, Michael, 1479–1532"
person_171159612,"Prosdocimus, de Comitibus, –1438"
person_171200700,"Simier, Alphonse, 1796–1859"
person_171210661,"Visconti, Bartolomeo, 1402-1457"
person_171365542,"Bernardus, Albertus, –1360"
person_171573392,"Simon, Alcoccus, –1459"
person_171966146,"William, of St. Albans, fl. c. 1178"
person_172179352,"Jocelin, active 1200"
person_172184893,"Saliceto, Bartolomeo da, –1411"
person_172216387,"Marie de St. Pol, Countess of Pembroke, 1304–1377"
person_172303554,"Domenico, Michele, –1129"
person_172419710,"Henry, VIII, King of England, 1491–1547"
person_172789293,"Adamus, de Nutzarde, –1268"
person_172847083,"Jacobi, Henry, -1514"
person_173145785,"Choniates, Nicetas, approximately 1140–1213"
person_173366394,"Adalbertus, Samaritanus, ca. 11th–12th cent."
person_173430120,"Polo, Marco, 1254–1323?"
person_173452882,"Daniel, Henry, English monk and author, ca. 1315–ca. 1386"
person_173670122,"Jacquemart de Hesdin, South Netherlandish illuminator, active 1384, died after 1413"
person_173752517,"Paignon-Dijonval, 1708–1792"
person_176184097,Euclid
person_179339931,"Chambre, John, 1470–1549"
person_179967946,"Guido, de Castris, ca. 1326–1350"
person_180486517,"Elias, Eveshamensis, ca. 1200"
person_182198271,"Franciscus Tigrinus de Pisis, -1360"
person_183417170,Lysias
person_185316237,"Edmund Stourton, 14th cent."
person_185999944,"Orpheus, ca. 6th cent. BCE"
person_187082578,"Zacchi, Gaspare, of Volterra, bishop of Osimo, 1425-1474"
person_188163525,"Severianus, Julius, active 4th century"
person_189299695,"Atto,‏ Bishop of Vercelli‏,‎ 885-961‏"
person_190503719,"Hermannus Alemannus, -1272"
person_190597951,"Bonizo, of Sutri, approximately 1045–approximately 1095"
person_190763522,Johannes Presbyter
person_190857974,"Petrus, Damascenus, active 12th century"
person_190935784,"Johannes, Cluniacensis, ca. 945"
person_191026298,"Franciscus, de Mayronis, approximately 1285–approximately 1328"
person_191439325,Apicius
person_191801828,"William of Ware, -after 1305"
person_192057462,"Bartholomaeus, a Colle"
person_192631978,"Walter de Bibbesworth, 12..–12.."
person_193550312,"Celestine, III, Pope, approximately 1106–1198"
person_193579739,"Egbert, Saint, –766"
person_194721142,"Dent-Brocklehurst, J. H."
person_194831795,Mythographus Vaticanus III
person_195186407,"Eugesippus, ca 1040"
person_195718548,Censorinus
person_196216806,"Haymo, of Faversham, –1244"
person_196294866,"Picard, Charles Adrien, –1779"
person_196774927,"Walter, of Coutances, –1207"
person_196789494,"Athanasius, Saint, Patriarch of Alexandria, –373, pseudo"
person_197123694,"Jean de Mailly, active 13th century"
person_197450766,"John, of Glastonbury, ca. 1400"
person_197853031,"Boxhorn, Hendrik 1545?–1631?"
person_198099099,"Pandoni, Giannantonio de', 14..–1485?"
person_198673897,"Pierleone, da Spoleto, -1492"
person_198778233,"Persio, Gian Carlo, active 1594"
person_198800797,"Arnoldus, of Liège, active 14th century"
person_199096197,"Marcellinus, biographer, 4th/5th century"
person_199159880,"Evodius, Uzalitanus, ca. 400 - 450"
person_199480073,"Geraldini, Antonio, 1449?–1489"
person_200186584,"Calderia, Johannes"
person_200325062,"Jacobo, de las Leyes, –1294"
person_200646246,"Stephen Harding, Saint, –1134"
person_200687519,"Rupert, of Deutz, approximately 1075–1129"
person_200693108,Frithegod
person_201761089,"Andreas, Capellanus"
person_202392039,"Boncompagni, Baldassarre, 1821–1894"
person_202843932,"Eustathios, ho Rōmaios, active 11th century"
person_202879498,"Gray, William, Bishop of Ely (British ecclesiastic, patron, 1416–1478)"
person_202886921,"Guilelmus, Holme, ca. early 15th cent."
person_203402485,"Gildas, ?516–?570"
person_203402519,"Gillebert, de Cambres, active 13th century"
person_203868329,"Melton, William de, –1528"
person_204304226,"Machairas, Leontios"
person_205034998,"Louis de La Palud, Cardinal de Varambon, -1451"
person_205267452,"Bonvesin, da la Riva, approximately 1250–1314?"
person_205295992,"William, of Malmesbury, approximately 1090–1143"
person_205387146,"Matthew, of Westminster"
person_205653862,"Nicomachus, Gerasenus, 2nd cent."
person_206383504,"Argyropoulos, Iōannēs, –1486"
person_207075478,"Davy, Adam, 14th cent."
person_207156615,"Giacomino da Verona, 125?–129?"
person_207244871,"Heinrich, von Langenstein, approximately 1325–1397"
person_207294048,"Michele da Figline, fl. 1489"
person_207471336,"Severus, Gabriel, approximately 1540-1616"
person_207783919,"Roffredus, Beneventanus, approximately 1170–1243?"
person_208354239,"Blackburn, Bonnie J., 1939-"
person_209749583,"Bede, the Venerable, pseudo"
person_210369437,"Elias, Cretensis, fl. c. 1100"
person_210864072,"Thomas, the Cistercian, –1190"
person_211900592,"Selling, William, c. 1430–1494"
person_212020527,"Allard, Joseph F."
person_212118949,"Korydalleus, Theophilos, approximately 1570–1646"
person_212804391,"Basil, Bishop of Seleucia"
person_213137954,"Pradel, Charles de, 1644?-1696"
person_213594231,"Spalding, Richard"
person_214980060,"Petrus Alfonsi, 1062–1110?"
person_215353956,"Fulgentius, Fabius Planciades, ca. 500"
person_216180491,"Jean d'Avranches, 10..–1079"
person_217200604,"William, of Pagula, approximately 1290–1332"
person_217369085,"Arundel, Thomas, ca. 1335 - 1414"
person_217455954,"Xiphilinus, Joannes, the Younger"
person_218040661,"William, of Alnwick, approximately 1270–1333"
person_218303833,"Goswin, of Bossut"
person_218622867,"Cuthbertus, de Durham, ca. 735"
person_219412992,"Bonifatius, von Savoyen, 1207–1270"
person_219661074,"Marrasio, Giovanni, approximately 1404–1452"
person_220363664,"Aymer de Valence, Earl of Pembroke, ca. 1270–1324"
person_220513020,Hemmingus Wigorniensis ca. 1095
person_220593740,"Capodilista, Giovanni Francesco, 1380–1452"
person_220837279,"William of Ramsey, –1219"
person_220839295,"William, of Marseille, active 1150–1219"
person_221015459,"Küpper, Johann Heinrich, 1767-1836"
person_221134333,"Lucianus, Cestrensis"
person_221311996,"Elizabeth, Queen, consort of Edward IV, King of England, 1437?–1492"
person_221801978,"Hurez, A. F., (Amand-François), 1791–1832?"
person_222375930,"Jean de Vignay, French translator, ca. 1285–1348"
person_222487579,"Jacobus, de Fusignano, –1333"
person_223885518,"Jonas, of Bobbio, Abbot, -approximately 665"
person_224090554,"Waldeby, John, approximately 1315–approximately 1372"
person_224699772,"Severian, of Gabala, active 398–408"
person_224758718,"Copley, Thomas, of Gatton, Surrey, 1532–1584"
person_224924963,Homer
person_225105378,"Hugo, Legat, –1427"
person_225759315,"Rhygyfarch, 1056–1099"
person_225881110,"Baker, Geoffrey, active 1326–1350"
person_226497544,"Bernard, de Gordon, approximately 1260–approximately 1318"
person_226833507,"San Pedro, Diego Fernández de, 1437–1498"
person_227066592,"Herbertus, de Boseham, 1120–1194"
person_227434221,"Clement, IV, Pope, –1268"
person_227796637,"Petrus, de Regio, 1257–1280"
person_228371281,"Sampson, Thomas, 1517?–1589"
person_228372676,"Jacquier, Nicolas, 1410–1472"
person_229694306,"Castel, Jean"
person_230023636,"Petrus, Bertrandi, 1280–1349"
person_231025895,"Guilelmus, de Woodford, 1330–1400"
person_231662627,"Morus, Philippus 1539?-1578"
person_231851090,"Johannes, Gunthorpius, ca. –1498"
person_231852344,"Johannes, Lowe, ca. –1467"
person_231923204,"Leylond, John, -1428"
person_232078572,"Johannes, Chillingworthus, ca. –1445"
person_232124733,"Eyton, John, fl. 1387"
person_232214174,"Spencer, Richard, -1624"
person_232285422,"Holbroke, John, -1437"
person_232308291,"Johannes, Gualterius, ca. –1412"
person_232377557,"Ptolemy, III Euergetes, King of Egypt, –221 B.C."
person_232472552,"Willigis, Archbishop of Mainz, -1011"
person_232521419,"Heinrich, von Lübeck, –1336"
person_232579662,"Ralph, of Coggeshall, active 1207"
person_232593762,"Johannes, Bever, ca. –1311"
person_232677393,"Gottschalk, of Limburg, fl. 1074-1099"
person_232722764,"Johannes, Wickam, –1414"
person_232916684,"Seguardus, Johannes, ca. 1364/5–1435/6"
person_233075843,"Robins, John, ca. 1500–1558"
person_233199511,"Diocles, of Carystus"
person_233206488,"Johannes de Sancto Omero, 13th century"
person_233211781,"Birago, Lampugnino, –1472"
person_233470943,"Aretino, Rinuccio, 1390?–14.."
person_233502730,"Johannes, Taulaugerus, ca. –1481/2"
person_233528142,"Guglielmo, da Varignana, approximately 1270–1339"
person_233535622,"Johannes, Tissington, ca. –1395"
person_234258526,"Oikoumenios, active 6th century"
person_234705467,"Stamford, Thomas Grey, Earl of, 1654–1720"
person_235103162,"Wimbledon, Thomas"
person_237087822,"Rollock, Robert, 1555?–1599"
person_237873572,"Bandinus, Magister, ca. 12th cent."
person_238406190,"Bragge, William, 1823–1884"
person_238554167,"Anianus, Magister, ca. 13th cent."
person_238572869,"Evrardus de Valle Scholarum OSA, -c. 1272"
person_239277222,"Godwin, of Salisbury, fl. c. 1109–1122"
person_239502727,"Giovanni, da Pian del Carpine, Archbishop of Antivari, –1252"
person_241082057,"Marbode, Bishop of Rennes, 1035?–1123"
person_241350892,"Repingdon, Philip, –1424"
person_241747885,"Guilelmus Flaviacensis, 11th/12th century"
person_241773905,"Manuel, Chrysaphes"
person_242524580,"Becchi, Gentile, –1497"
person_242818873,"Gilbert, de Segrave, –1313"
person_243271432,"Bosone, da Gubbio, -approximately 1349"
person_243736676,"Praepositanus, de Cremona, -approximately 1210"
person_243749766,Rogerus Niger
person_244369529,"Silva, Donato, 1690–1779"
person_244371156,"Gregory, of Winchester, 13th cent."
person_244495471,"Eutherius, Tyanensis, active 5th century"
person_246763674,"Claudianus, Claudius"
person_247287956,"Bushby, Henry Jeffreys, 1820–1903"
person_247909814,"Gervasius, de Ludo Parco, –1147"
person_247927064,"Johannes, de Caulibus, active 14th century"
person_247937355,"Sextus, Pythagoreus"
person_248047124,"Cicerchia, Niccolò, fl. 1376"
person_248944402,"Bernardus Guidonis, Bishop of Lodève, 1261 or 1262–1331"
person_248969186,"Garnerius ‘Gregorianus’ of St Victor, -1170"
person_249187894,"Hermann, of Carinthia"
person_249520750,"Trillek, John de, bishop of Hereford, –1360"
person_249598351,"Ibn al-Ḫaṣīb, Abū Bakr al-Ḥasan, 850–875"
person_249775827,"Petrus, Chrysolanus, -1117"
person_249818356,"Guillelmus, de Aragonia, active 1280-1310"
person_249864617,"Alexander, II, Pope, –1073"
person_249874164,"Nicolaus, de Byarto, ca. 13th cent."
person_249875035,"Bruno, Saint, Bishop of Würzburg, approximately 1005–1045"
person_250029756,"Anianus of Celeda, 5th cent."
person_250042652,"Gravesend, Richard of, 12..–1279, bishop of Lincoln"
person_250251263,"Bretel, Jacques"
person_250472024,Geminus of Rhodes
person_250475273,"Mutianus, Scholasticus, 6th cent."
person_250499304,"Montagna, Leonardo, 1425 or 1426–1485"
person_250763486,"Syrianus, 5th cent."
person_250796368,"Quodvultdeus, Bishop of Carthage, –454?"
person_250878058,"Kesaer, Karl von 1780–1863"
person_250889454,"Philostratus, the Athenian, active 2nd century–3rd century"
person_250903255,"Myrepsus, Nicolaus, active 13th century"
person_250929936,"Valerianus, Saint, Bishop of Cimiez, active 439–455"
person_251105260,"Nicephorus, Uranus, ca. 10th–11th cent."
person_251157985,"Barozzi, Jacopo, 1562–1617"
person_251695875,"Pratley, H. W., 1905–1987"
person_252924856,Carlo Archinto
person_253536103,"Adelboldus, Bishop of Utrecht, approximately 970–1027"
person_254411544,"Bartolomeo da Messina, active 13th century"
person_254708174,"Argentine, John, c. 1442–c. 1508"
person_254959552,"Geuss, Johannes, –1440"
person_254990622,"Paulus, de Liazariis, –1356"
person_255344660,Agathemerus
person_255350759,"Villani, Giovanni, –1348"
person_255688162,"Marcellus, pseudo"
person_256792336,"Pontius, de Sancto Aegidio, 13th cent."
person_257102351,"Arnulfus, de Boeriis, –1149"
person_257168625,"Jodocus, Erfordensis, active approximately 1452"
person_257717926,"Johannes, de Pulchro Rivo, ca. 1289"
person_257790606,Geoffrey Hardeby (1320–1385)
person_258392640,"Fleming, Robert, 1417–1483"
person_259261547,"William, of Jumièges"
person_259494744,"Petrus, de Ykham, –1295"
person_259499752,"Petrus, de Quesnell, –1299/1320"
person_259848091,"Zambicarius, Franciscus, fl. c. 1473–1475"
person_260507643,Antonio Baratella
person_260685777,"Godsalve, John, 1505-1556"
person_261107730,"Fridank, –1233"
person_261109502,"Basil, Minimus, active 10th century"
